Plateforme,Asset,Quote,Datetime
Deribit,eth_usd,328.17,1600944042.857
Deribit,btc_usd,10324.45,1600944045.447
Deribit,btc_usd,10324.58,1600944049.475
Deribit,btc_usd,10324.57,1600944050.482
Deribit,btc_usd,10324.6,1600944051.489
Deribit,btc_usd,10324.61,1600944052.496
Deribit,btc_usd,10324.59,1600944053.503
Deribit,btc_usd,10324.48,1600944054.51
Deribit,eth_usd,328.16,1600944054.941
Deribit,btc_usd,10324.51,1600944055.517
Deribit,btc_usd,10324.53,1600944056.524
Deribit,btc_usd,10324.59,1600944057.531
Deribit,btc_usd,10324.57,1600944058.538
Deribit,btc_usd,10324.29,1600944059.545
Deribit,btc_usd,10324.31,1600944060.552
Deribit,btc_usd,10324.33,1600944061.559
Deribit,btc_usd,10324.45,1600944062.566
Deribit,btc_usd,10324.38,1600944063.573
Deribit,eth_usd,328.15,1600944064.005
Deribit,btc_usd,10324.36,1600944064.58
Deribit,btc_usd,10324.35,1600944065.587
Deribit,eth_usd,328.16,1600944066.019
Deribit,btc_usd,10324.32,1600944067.6
Deribit,btc_usd,10324.55,1600944068.608
Deribit,eth_usd,328.19,1600944069.039
Deribit,btc_usd,10324.47,1600944069.615
Deribit,eth_usd,328.2,1600944072.062
Deribit,btc_usd,10324.49,1600944072.636
Deribit,eth_usd,328.18,1600944073.069
Deribit,btc_usd,10324.31,1600944073.643
Deribit,btc_usd,10324.17,1600944074.65
Deribit,btc_usd,10324.21,1600944075.657
Deribit,eth_usd,328.17,1600944076.089
Deribit,eth_usd,328.16,1600944077.096
Deribit,btc_usd,10324.07,1600944081.699
Deribit,btc_usd,10323.91,1600944083.713
Deribit,btc_usd,10323.92,1600944084.72
Deribit,btc_usd,10323.9,1600944085.727
Deribit,btc_usd,10323.84,1600944090.762
Deribit,eth_usd,328.17,1600944092.202
Deribit,eth_usd,328.18,1600944093.208
Deribit,btc_usd,10323.75,1600944094.79
Deribit,eth_usd,328.19,1600944097.236
Deribit,btc_usd,10323.86,1600944097.811
Deribit,eth_usd,328.21,1600944098.244
Deribit,btc_usd,10323.91,1600944098.818
Deribit,eth_usd,328.23,1600944099.25
Deribit,btc_usd,10323.92,1600944099.825
Deribit,eth_usd,328.34,1600944101.264
Deribit,btc_usd,10324.39,1600944101.839
Deribit,eth_usd,328.35,1600944102.272
Deribit,btc_usd,10324.56,1600944102.846
Deribit,btc_usd,10324.73,1600944103.853
Deribit,eth_usd,328.38,1600944104.286
Deribit,btc_usd,10324.72,1600944104.86
Deribit,eth_usd,328.42,1600944105.292
Deribit,eth_usd,328.43,1600944108.314
Deribit,btc_usd,10325.05,1600944108.888
Deribit,btc_usd,10325.02,1600944109.895
Deribit,btc_usd,10325.06,1600944110.902
Deribit,btc_usd,10325.08,1600944111.909
Deribit,btc_usd,10325.07,1600944112.916
Deribit,eth_usd,328.47,1600944113.348
Deribit,btc_usd,10324.83,1600944115.938
Deribit,btc_usd,10324.84,1600944116.944
Deribit,eth_usd,328.44,1600944117.376
Deribit,btc_usd,10324.45,1600944117.952
Deribit,eth_usd,328.41,1600944118.384
Deribit,btc_usd,10324.4,1600944118.959
Deribit,eth_usd,328.39,1600944119.39
Deribit,btc_usd,10324.33,1600944119.966
Deribit,btc_usd,10323.48,1600944120.973
Deribit,btc_usd,10323.1,1600944121.98
Deribit,eth_usd,328.34,1600944122.411
Deribit,btc_usd,10323.09,1600944123.994
Deribit,btc_usd,10323.15,1600944125.001
Deribit,btc_usd,10323.21,1600944126.008
Deribit,eth_usd,328.33,1600944126.44
Deribit,btc_usd,10323.2,1600944127.015
Deribit,btc_usd,10323.24,1600944128.022
Deribit,eth_usd,328.31,1600944128.454
Deribit,btc_usd,10323.25,1600944130.036
Deribit,btc_usd,10323.34,1600944131.043
Deribit,eth_usd,328.3,1600944131.474
Deribit,btc_usd,10323.3,1600944132.05
Deribit,eth_usd,328.32,1600944132.482
Deribit,btc_usd,10323.24,1600944133.057
Deribit,eth_usd,328.31,1600944133.488
Deribit,btc_usd,10323.12,1600944134.064
Deribit,btc_usd,10323.16,1600944135.071
Deribit,eth_usd,328.32,1600944135.502
Deribit,btc_usd,10323.15,1600944136.078
Deribit,eth_usd,328.31,1600944136.51
Deribit,btc_usd,10323.18,1600944137.085
Deribit,eth_usd,328.32,1600944137.516
Deribit,btc_usd,10323.16,1600944138.092
Deribit,btc_usd,10323.15,1600944139.099
Deribit,btc_usd,10323.18,1600944140.106
Deribit,btc_usd,10323.16,1600944141.113
Deribit,btc_usd,10323.25,1600944142.12
Deribit,btc_usd,10323.1,1600944143.127
Deribit,btc_usd,10322.89,1600944144.134
Deribit,btc_usd,10322.96,1600944145.141
Deribit,btc_usd,10323.1,1600944147.155
Deribit,btc_usd,10323.13,1600944148.162
Deribit,btc_usd,10323.37,1600944149.169
Deribit,eth_usd,328.33,1600944149.6
Deribit,btc_usd,10323.52,1600944153.197
Deribit,btc_usd,10323.39,1600944154.204
Deribit,eth_usd,328.32,1600944154.636
Deribit,btc_usd,10323.29,1600944155.211
Deribit,eth_usd,328.31,1600944155.642
Deribit,btc_usd,10323.44,1600944156.218
Deribit,btc_usd,10322.91,1600944157.225
Deribit,eth_usd,328.3,1600944157.656
Deribit,btc_usd,10323.24,1600944158.232
Deribit,btc_usd,10323.23,1600944159.239
Deribit,btc_usd,10323.27,1600944160.246
Deribit,eth_usd,328.29,1600944160.678
Deribit,btc_usd,10323.18,1600944161.253
Deribit,btc_usd,10323.17,1600944162.26
Deribit,btc_usd,10323.12,1600944163.267
Deribit,btc_usd,10323.2,1600944166.288
Deribit,btc_usd,10323.27,1600944167.295
Deribit,btc_usd,10323.22,1600944169.309
Deribit,btc_usd,10323.14,1600944170.316
Deribit,btc_usd,10323.01,1600944171.323
Deribit,btc_usd,10322.99,1600944172.33
Deribit,btc_usd,10323.02,1600944173.337
Deribit,btc_usd,10322.87,1600944174.344
Deribit,btc_usd,10322.95,1600944175.351
Deribit,btc_usd,10322.94,1600944176.358
Deribit,btc_usd,10322.83,1600944178.372
Deribit,eth_usd,328.28,1600944178.804
Deribit,btc_usd,10322.63,1600944179.379
Deribit,btc_usd,10322.59,1600944180.386
Deribit,btc_usd,10322.43,1600944181.393
Deribit,eth_usd,328.2,1600944181.824
Deribit,btc_usd,10322.52,1600944182.399
Deribit,btc_usd,10322.61,1600944183.407
Deribit,eth_usd,328.21,1600944183.838
Deribit,eth_usd,328.2,1600944184.846
Deribit,btc_usd,10322.57,1600944185.421
Deribit,eth_usd,328.19,1600944186.859
Deribit,btc_usd,10322.7,1600944190.456
Deribit,btc_usd,10322.72,1600944193.477
Deribit,btc_usd,10322.89,1600944194.484
Deribit,eth_usd,328.18,1600944194.916
Deribit,btc_usd,10323.07,1600944195.491
Deribit,btc_usd,10323.11,1600944197.505
Deribit,eth_usd,328.19,1600944197.936
Deribit,btc_usd,10323.34,1600944198.512
Deribit,eth_usd,328.18,1600944198.944
Deribit,btc_usd,10323.2,1600944199.519
Deribit,btc_usd,10323.22,1600944200.526
Deribit,btc_usd,10323.25,1600944201.533
Deribit,btc_usd,10323.22,1600944202.54
Deribit,eth_usd,328.19,1600944202.972
Deribit,btc_usd,10323.04,1600944203.547
Deribit,eth_usd,328.18,1600944203.978
Deribit,btc_usd,10323.0,1600944204.554
Deribit,btc_usd,10322.99,1600944205.561
Deribit,eth_usd,328.22,1600944205.992
Deribit,btc_usd,10323.22,1600944206.568
Deribit,btc_usd,10323.23,1600944207.574
Deribit,btc_usd,10323.4,1600944208.582
Deribit,eth_usd,328.2,1600944209.014
Deribit,btc_usd,10323.28,1600944210.596
Deribit,btc_usd,10323.41,1600944211.603
Deribit,btc_usd,10323.27,1600944212.609
Deribit,btc_usd,10323.37,1600944213.617
Deribit,btc_usd,10323.34,1600944214.624
Deribit,btc_usd,10322.86,1600944216.638
Deribit,eth_usd,328.19,1600944217.07
Deribit,btc_usd,10322.82,1600944217.645
Deribit,btc_usd,10323.01,1600944218.652
Deribit,btc_usd,10323.08,1600944219.659
Deribit,eth_usd,328.18,1600944220.09
Deribit,btc_usd,10322.98,1600944220.666
Deribit,btc_usd,10323.19,1600944222.68
Deribit,eth_usd,328.19,1600944223.112
Deribit,btc_usd,10323.21,1600944223.687
Deribit,eth_usd,328.18,1600944224.118
Deribit,btc_usd,10323.11,1600944224.694
Deribit,btc_usd,10323.19,1600944225.701
Deribit,eth_usd,328.17,1600944226.132
Deribit,btc_usd,10323.1,1600944226.708
Deribit,eth_usd,328.18,1600944227.14
Deribit,btc_usd,10323.23,1600944227.715
Deribit,btc_usd,10323.1,1600944228.722
Deribit,btc_usd,10323.69,1600944229.729
Deribit,btc_usd,10323.66,1600944231.743
Deribit,btc_usd,10323.79,1600944232.75
Deribit,btc_usd,10323.87,1600944233.757
Deribit,btc_usd,10323.83,1600944234.764
Deribit,btc_usd,10323.89,1600944235.771
Deribit,btc_usd,10323.87,1600944236.778
Deribit,eth_usd,328.17,1600944237.209
Deribit,btc_usd,10323.77,1600944237.785
Deribit,btc_usd,10323.83,1600944239.799
Deribit,btc_usd,10323.67,1600944240.806
Deribit,eth_usd,328.18,1600944241.238
Deribit,btc_usd,10323.45,1600944241.813
Deribit,btc_usd,10323.5,1600944242.82
Deribit,eth_usd,328.17,1600944243.252
Deribit,btc_usd,10323.43,1600944244.834
Deribit,btc_usd,10323.57,1600944245.841
Deribit,btc_usd,10323.38,1600944246.848
Deribit,eth_usd,328.16,1600944247.28
Deribit,btc_usd,10323.54,1600944248.862
Deribit,btc_usd,10323.69,1600944249.869
Deribit,eth_usd,328.17,1600944251.307
Deribit,eth_usd,328.15,1600944253.321
Deribit,btc_usd,10323.7,1600944253.897
Deribit,btc_usd,10323.61,1600944254.904
Deribit,eth_usd,328.16,1600944255.335
Deribit,btc_usd,10323.57,1600944255.911
Deribit,btc_usd,10323.67,1600944256.918
Deribit,eth_usd,328.17,1600944257.349
Deribit,btc_usd,10323.73,1600944257.925
Deribit,btc_usd,10323.76,1600944258.932
Deribit,btc_usd,10323.75,1600944259.939
Deribit,btc_usd,10323.66,1600944260.946
Deribit,btc_usd,10323.74,1600944261.953
Deribit,btc_usd,10323.8,1600944262.96
Deribit,btc_usd,10323.65,1600944263.967
Deribit,btc_usd,10323.67,1600944264.974
Deribit,btc_usd,10323.8,1600944265.981
Deribit,btc_usd,10324.02,1600944266.988
Deribit,btc_usd,10324.49,1600944267.995
Deribit,eth_usd,328.27,1600944268.427
Deribit,btc_usd,10325.41,1600944269.002
Deribit,eth_usd,328.35,1600944269.434
Deribit,btc_usd,10325.99,1600944270.009
Deribit,eth_usd,328.38,1600944270.44
Deribit,btc_usd,10326.4,1600944271.016
Deribit,eth_usd,328.39,1600944271.448
Deribit,btc_usd,10326.41,1600944272.023
Deribit,btc_usd,10326.46,1600944273.03
Deribit,btc_usd,10327.14,1600944275.044
Deribit,eth_usd,328.43,1600944275.476
Deribit,btc_usd,10327.65,1600944276.051
Deribit,eth_usd,328.44,1600944276.482
Deribit,btc_usd,10327.82,1600944277.058
Deribit,eth_usd,328.45,1600944277.49
Deribit,btc_usd,10327.91,1600944278.065
Deribit,eth_usd,328.44,1600944278.496
Deribit,btc_usd,10327.87,1600944279.072
Deribit,eth_usd,328.46,1600944279.504
Deribit,btc_usd,10328.98,1600944280.079
Deribit,eth_usd,328.44,1600944280.51
Deribit,btc_usd,10328.87,1600944281.086
Deribit,eth_usd,328.49,1600944281.518
Deribit,btc_usd,10328.76,1600944282.093
Deribit,eth_usd,328.48,1600944284.538
Deribit,btc_usd,10328.89,1600944285.114
Deribit,btc_usd,10328.97,1600944286.121
Deribit,eth_usd,328.45,1600944286.552
Deribit,btc_usd,10327.67,1600944287.128
Deribit,eth_usd,328.44,1600944287.56
Deribit,btc_usd,10327.72,1600944288.135
Deribit,eth_usd,328.43,1600944288.566
Deribit,btc_usd,10327.78,1600944289.142
Deribit,eth_usd,328.44,1600944289.574
Deribit,btc_usd,10327.75,1600944291.156
Deribit,eth_usd,328.42,1600944291.588
Deribit,btc_usd,10327.79,1600944292.163
Deribit,btc_usd,10327.76,1600944293.17
Deribit,btc_usd,10327.78,1600944294.177
Deribit,btc_usd,10327.75,1600944295.184
Deribit,btc_usd,10327.74,1600944296.191
Deribit,btc_usd,10327.65,1600944297.198
Deribit,eth_usd,328.39,1600944297.63
Deribit,btc_usd,10327.75,1600944298.205
Deribit,btc_usd,10327.77,1600944299.212
Deribit,eth_usd,328.38,1600944299.644
Deribit,btc_usd,10327.64,1600944300.219
Deribit,eth_usd,328.37,1600944300.65
Deribit,btc_usd,10327.42,1600944301.226
Deribit,btc_usd,10327.43,1600944302.233
Deribit,btc_usd,10327.82,1600944303.24
Deribit,eth_usd,328.39,1600944303.672
Deribit,btc_usd,10327.81,1600944304.247
Deribit,btc_usd,10327.94,1600944305.254
Deribit,btc_usd,10328.01,1600944306.261
Deribit,btc_usd,10328.1,1600944307.268
Deribit,btc_usd,10328.0,1600944308.275
Deribit,btc_usd,10328.31,1600944309.282
Deribit,eth_usd,328.4,1600944309.714
Deribit,btc_usd,10328.16,1600944310.289
Deribit,eth_usd,328.38,1600944310.72
Deribit,btc_usd,10328.37,1600944311.296
Deribit,btc_usd,10328.35,1600944312.303
Deribit,btc_usd,10328.36,1600944313.31
Deribit,btc_usd,10328.37,1600944314.317
Deribit,btc_usd,10327.96,1600944315.324
Deribit,btc_usd,10328.01,1600944316.331
Deribit,btc_usd,10327.93,1600944317.338
Deribit,eth_usd,328.37,1600944317.769
Deribit,btc_usd,10328.09,1600944318.345
Deribit,btc_usd,10328.18,1600944319.352
Deribit,btc_usd,10328.26,1600944320.359
Deribit,btc_usd,10328.16,1600944321.366
Deribit,eth_usd,328.36,1600944321.798
Deribit,btc_usd,10328.17,1600944322.373
Deribit,eth_usd,328.37,1600944322.804
Deribit,btc_usd,10328.25,1600944323.38
Deribit,btc_usd,10328.31,1600944324.387
Deribit,eth_usd,328.36,1600944324.818
Deribit,btc_usd,10328.3,1600944325.394
Deribit,btc_usd,10328.33,1600944326.401
Deribit,btc_usd,10328.19,1600944328.415
Deribit,eth_usd,328.33,1600944328.846
Deribit,btc_usd,10328.28,1600944329.422
Deribit,btc_usd,10328.06,1600944330.429
Deribit,eth_usd,328.32,1600944330.86
Deribit,btc_usd,10328.17,1600944331.436
Deribit,eth_usd,328.36,1600944331.868
Deribit,btc_usd,10328.48,1600944332.443
Deribit,eth_usd,328.37,1600944332.874
Deribit,btc_usd,10328.34,1600944333.45
Deribit,eth_usd,328.36,1600944333.882
Deribit,btc_usd,10328.33,1600944334.457
Deribit,eth_usd,328.38,1600944334.888
Deribit,btc_usd,10328.23,1600944335.464
Deribit,btc_usd,10328.19,1600944336.471
Deribit,eth_usd,328.39,1600944337.91
Deribit,btc_usd,10328.38,1600944338.485
Deribit,btc_usd,10328.34,1600944339.492
Deribit,btc_usd,10328.33,1600944340.499
Deribit,btc_usd,10328.29,1600944341.506
Deribit,btc_usd,10328.0,1600944343.52
Deribit,btc_usd,10328.04,1600944344.527
Deribit,btc_usd,10328.02,1600944345.534
Deribit,btc_usd,10327.92,1600944346.541
Deribit,btc_usd,10327.79,1600944347.548
Deribit,btc_usd,10327.57,1600944348.555
Deribit,btc_usd,10327.8,1600944349.562
Deribit,btc_usd,10327.73,1600944350.569
Deribit,btc_usd,10327.77,1600944351.576
Deribit,eth_usd,328.37,1600944352.009
Deribit,btc_usd,10327.36,1600944352.582
Deribit,btc_usd,10327.46,1600944353.59
Deribit,btc_usd,10327.65,1600944354.597
Deribit,btc_usd,10327.42,1600944355.604
Deribit,eth_usd,328.36,1600944356.037
Deribit,btc_usd,10327.15,1600944356.611
Deribit,eth_usd,328.35,1600944357.044
Deribit,btc_usd,10326.79,1600944357.618
Deribit,btc_usd,10326.85,1600944358.625
Deribit,eth_usd,328.33,1600944359.057
Deribit,btc_usd,10326.83,1600944359.632
Deribit,btc_usd,10326.77,1600944360.639
Deribit,btc_usd,10326.98,1600944361.646
Deribit,btc_usd,10326.92,1600944363.66
Deribit,btc_usd,10327.17,1600944364.667
Deribit,btc_usd,10327.14,1600944365.674
Deribit,eth_usd,328.34,1600944366.107
Deribit,eth_usd,328.36,1600944367.113
Deribit,btc_usd,10327.27,1600944367.688
Deribit,btc_usd,10327.29,1600944368.695
Deribit,btc_usd,10327.31,1600944369.702
Deribit,btc_usd,10327.34,1600944370.709
Deribit,btc_usd,10327.46,1600944371.716
Deribit,btc_usd,10327.45,1600944372.723
Deribit,btc_usd,10327.44,1600944373.73
Deribit,btc_usd,10327.4,1600944374.737
Deribit,eth_usd,328.35,1600944375.17
Deribit,btc_usd,10327.43,1600944375.744
Deribit,btc_usd,10327.53,1600944376.751
Deribit,btc_usd,10327.36,1600944377.758
Deribit,btc_usd,10327.11,1600944378.765
Deribit,btc_usd,10327.1,1600944379.772
Deribit,eth_usd,328.36,1600944380.204
Deribit,btc_usd,10327.21,1600944380.779
Deribit,btc_usd,10327.34,1600944382.793
Deribit,eth_usd,328.33,1600944383.225
Deribit,btc_usd,10326.95,1600944383.8
Deribit,eth_usd,328.32,1600944384.233
Deribit,btc_usd,10326.72,1600944384.807
Deribit,eth_usd,328.27,1600944385.239
Deribit,btc_usd,10326.53,1600944385.814
Deribit,eth_usd,328.26,1600944386.247
Deribit,btc_usd,10325.8,1600944386.821
Deribit,eth_usd,328.24,1600944387.253
Deribit,btc_usd,10325.48,1600944387.828
Deribit,eth_usd,328.23,1600944388.261
Deribit,eth_usd,328.21,1600944389.267
Deribit,btc_usd,10325.68,1600944389.842
Deribit,eth_usd,328.22,1600944390.275
Deribit,btc_usd,10326.29,1600944390.849
Deribit,btc_usd,10326.25,1600944391.856
Deribit,eth_usd,328.2,1600944392.289
Deribit,btc_usd,10326.32,1600944394.877
Deribit,eth_usd,328.19,1600944395.309
Deribit,btc_usd,10326.09,1600944396.891
Deribit,eth_usd,328.17,1600944397.323
Deribit,btc_usd,10326.08,1600944397.898
Deribit,btc_usd,10325.96,1600944398.905
Deribit,eth_usd,328.18,1600944399.337
Deribit,btc_usd,10326.02,1600944399.912
Deribit,eth_usd,328.19,1600944400.344
Deribit,btc_usd,10326.07,1600944400.919
Deribit,btc_usd,10326.08,1600944402.933
Deribit,eth_usd,328.18,1600944403.365
Deribit,btc_usd,10326.14,1600944405.954
Deribit,btc_usd,10326.08,1600944406.961
Deribit,eth_usd,328.11,1600944407.393
Deribit,btc_usd,10325.51,1600944407.968
Deribit,btc_usd,10325.39,1600944408.975
Deribit,btc_usd,10325.27,1600944409.982
Deribit,eth_usd,328.09,1600944410.415
Deribit,btc_usd,10325.25,1600944410.989
Deribit,eth_usd,328.08,1600944411.421
Deribit,btc_usd,10325.46,1600944411.996
Deribit,eth_usd,328.09,1600944413.435
Deribit,eth_usd,328.05,1600944414.443
Deribit,btc_usd,10325.44,1600944415.017
Deribit,eth_usd,328.06,1600944416.457
Deribit,btc_usd,10325.47,1600944417.031
Deribit,btc_usd,10325.28,1600944418.038
Deribit,eth_usd,328.03,1600944420.485
Deribit,btc_usd,10325.18,1600944422.066
Deribit,btc_usd,10325.14,1600944423.073
Deribit,btc_usd,10325.26,1600944424.08
Deribit,btc_usd,10325.27,1600944426.094
Deribit,btc_usd,10325.26,1600944427.101
Deribit,btc_usd,10325.2,1600944428.108
Deribit,btc_usd,10325.28,1600944429.115
Deribit,eth_usd,328.04,1600944429.547
Deribit,btc_usd,10325.31,1600944430.122
Deribit,btc_usd,10325.26,1600944432.135
Deribit,btc_usd,10325.45,1600944433.143
Deribit,btc_usd,10325.37,1600944434.15
Deribit,btc_usd,10325.38,1600944435.157
Deribit,btc_usd,10325.44,1600944436.164
Deribit,eth_usd,328.08,1600944436.597
Deribit,btc_usd,10325.75,1600944437.171
Deribit,eth_usd,328.16,1600944437.603
Deribit,btc_usd,10326.18,1600944438.178
Deribit,eth_usd,328.18,1600944438.611
Deribit,btc_usd,10326.27,1600944439.185
Deribit,btc_usd,10326.25,1600944440.192
Deribit,eth_usd,328.17,1600944440.625
Deribit,btc_usd,10326.42,1600944441.199
Deribit,eth_usd,328.2,1600944441.631
Deribit,btc_usd,10326.17,1600944442.206
Deribit,btc_usd,10326.16,1600944443.213
Deribit,btc_usd,10326.11,1600944444.22
Deribit,btc_usd,10326.19,1600944445.227
Deribit,eth_usd,328.19,1600944445.659
Deribit,btc_usd,10326.16,1600944446.234
Deribit,btc_usd,10326.12,1600944447.241
Deribit,btc_usd,10326.14,1600944448.248
Deribit,btc_usd,10326.17,1600944449.255
Deribit,eth_usd,328.18,1600944450.696
Deribit,btc_usd,10326.06,1600944454.29
Deribit,btc_usd,10325.78,1600944455.297
Deribit,eth_usd,328.16,1600944455.73
Deribit,btc_usd,10325.82,1600944456.304
Deribit,eth_usd,328.14,1600944456.738
Deribit,btc_usd,10325.81,1600944457.311
Deribit,eth_usd,328.13,1600944457.744
Deribit,btc_usd,10325.75,1600944458.318
Deribit,btc_usd,10325.68,1600944459.325
Deribit,btc_usd,10325.69,1600944460.332
Deribit,btc_usd,10325.7,1600944461.339
Deribit,eth_usd,328.14,1600944461.772
Deribit,btc_usd,10325.6,1600944462.346
Deribit,eth_usd,328.13,1600944462.78
Deribit,eth_usd,328.11,1600944465.8
Deribit,btc_usd,10325.59,1600944468.388
Deribit,btc_usd,10325.54,1600944475.437
Deribit,eth_usd,328.12,1600944477.884
Deribit,btc_usd,10325.53,1600944482.486
Deribit,btc_usd,10325.47,1600944483.493
Deribit,eth_usd,328.11,1600944483.926
Deribit,btc_usd,10325.46,1600944484.5
Deribit,btc_usd,10325.27,1600944485.507
Deribit,eth_usd,328.1,1600944485.94
Deribit,btc_usd,10325.29,1600944486.514
Deribit,eth_usd,328.07,1600944487.954
Deribit,btc_usd,10325.28,1600944488.528
Deribit,btc_usd,10325.29,1600944491.549
Deribit,btc_usd,10325.31,1600944492.556
Deribit,eth_usd,328.09,1600944492.989
Deribit,eth_usd,328.08,1600944495.004
Deribit,btc_usd,10325.36,1600944495.577
Deribit,eth_usd,328.09,1600944497.017
Deribit,btc_usd,10325.38,1600944497.591
Deribit,btc_usd,10325.41,1600944499.605
Deribit,btc_usd,10325.4,1600944500.612
Deribit,btc_usd,10325.34,1600944501.619
Deribit,btc_usd,10325.3,1600944502.626
Deribit,btc_usd,10325.33,1600944504.64
Deribit,eth_usd,328.1,1600944505.074
Deribit,btc_usd,10325.28,1600944505.647
Deribit,btc_usd,10325.3,1600944506.654
Deribit,btc_usd,10325.23,1600944507.661
Deribit,eth_usd,328.11,1600944509.102
Deribit,btc_usd,10325.32,1600944510.682
Deribit,eth_usd,328.1,1600944516.151
Deribit,eth_usd,328.11,1600944520.178
Deribit,eth_usd,328.1,1600944521.186
Deribit,btc_usd,10325.25,1600944523.773
Deribit,btc_usd,10325.22,1600944524.78
Deribit,btc_usd,10325.26,1600944527.801
Deribit,eth_usd,328.09,1600944528.234
Deribit,btc_usd,10325.23,1600944528.808
Deribit,btc_usd,10325.06,1600944530.822
Deribit,btc_usd,10324.92,1600944531.829
Deribit,btc_usd,10324.83,1600944532.836
Deribit,eth_usd,328.1,1600944533.27
Deribit,btc_usd,10324.84,1600944533.843
Deribit,eth_usd,328.09,1600944534.276
Deribit,btc_usd,10324.83,1600944534.85
Deribit,btc_usd,10324.85,1600944535.857
Deribit,eth_usd,328.1,1600944536.29
Deribit,btc_usd,10324.84,1600944536.864
Deribit,eth_usd,328.09,1600944537.298
Deribit,btc_usd,10324.89,1600944537.871
Deribit,btc_usd,10324.9,1600944538.878
Deribit,eth_usd,328.15,1600944539.312
Deribit,btc_usd,10325.02,1600944539.885
Deribit,eth_usd,328.19,1600944540.318
Deribit,eth_usd,328.21,1600944541.325
Deribit,btc_usd,10325.06,1600944541.899
Deribit,eth_usd,328.24,1600944545.354
Deribit,btc_usd,10325.0,1600944545.926
Deribit,eth_usd,328.25,1600944549.382
Deribit,eth_usd,328.24,1600944550.389
Deribit,btc_usd,10325.01,1600944550.962
Deribit,btc_usd,10325.05,1600944555.997
Deribit,btc_usd,10325.09,1600944558.011
Deribit,btc_usd,10325.1,1600944559.018
Deribit,eth_usd,328.25,1600944561.467
Deribit,btc_usd,10325.22,1600944562.039
Deribit,eth_usd,328.23,1600944563.481
Deribit,btc_usd,10325.03,1600944565.06
Deribit,eth_usd,328.21,1600944565.495
Deribit,btc_usd,10324.9,1600944566.067
Deribit,eth_usd,328.19,1600944566.501
Deribit,btc_usd,10324.91,1600944568.081
Deribit,btc_usd,10324.93,1600944569.088
Deribit,btc_usd,10324.96,1600944571.102
Deribit,eth_usd,328.17,1600944571.537
Deribit,btc_usd,10325.19,1600944572.109
Deribit,btc_usd,10325.26,1600944573.116
Deribit,btc_usd,10325.27,1600944574.123
Deribit,btc_usd,10325.33,1600944575.13
Deribit,btc_usd,10325.36,1600944576.137
Deribit,eth_usd,328.18,1600944576.571
Deribit,btc_usd,10325.35,1600944577.144
Deribit,btc_usd,10325.38,1600944578.151
Deribit,btc_usd,10325.43,1600944579.158
Deribit,eth_usd,328.21,1600944579.593
Deribit,eth_usd,328.22,1600944580.599
Deribit,btc_usd,10325.5,1600944581.172
Deribit,btc_usd,10325.42,1600944583.186
Deribit,btc_usd,10326.76,1600944584.193
Deribit,eth_usd,328.27,1600944584.627
Deribit,btc_usd,10326.96,1600944585.2
Deribit,eth_usd,328.31,1600944585.635
Deribit,btc_usd,10327.08,1600944586.207
Deribit,eth_usd,328.33,1600944586.642
Deribit,btc_usd,10327.17,1600944587.214
Deribit,eth_usd,328.35,1600944587.648
Deribit,eth_usd,328.36,1600944588.656
Deribit,eth_usd,328.38,1600944589.662
Deribit,btc_usd,10327.58,1600944590.235
Deribit,eth_usd,328.39,1600944590.67
Deribit,btc_usd,10327.6,1600944591.242
Deribit,eth_usd,328.41,1600944591.676
Deribit,btc_usd,10327.77,1600944592.249
Deribit,btc_usd,10327.73,1600944593.256
Deribit,eth_usd,328.43,1600944594.698
Deribit,eth_usd,328.42,1600944596.712
Deribit,btc_usd,10327.71,1600944597.284
Deribit,btc_usd,10327.57,1600944598.291
Deribit,btc_usd,10327.17,1600944599.297
Deribit,eth_usd,328.36,1600944599.732
Deribit,btc_usd,10326.91,1600944600.305
Deribit,eth_usd,328.35,1600944600.74
Deribit,btc_usd,10326.86,1600944601.312
Deribit,btc_usd,10326.78,1600944602.319
Deribit,btc_usd,10326.62,1600944603.326
Deribit,eth_usd,328.33,1600944603.761
Deribit,eth_usd,328.32,1600944604.769
Deribit,eth_usd,328.3,1600944607.789
Deribit,btc_usd,10326.61,1600944608.361
Deribit,btc_usd,10326.67,1600944609.368
Deribit,eth_usd,328.29,1600944609.803
Deribit,btc_usd,10326.57,1600944610.375
Deribit,btc_usd,10326.58,1600944611.382
Deribit,eth_usd,328.28,1600944611.817
Deribit,btc_usd,10326.44,1600944612.389
Deribit,eth_usd,328.26,1600944612.825
Deribit,btc_usd,10326.38,1600944613.396
Deribit,btc_usd,10326.41,1600944614.403
Deribit,eth_usd,328.25,1600944614.839
Deribit,btc_usd,10326.45,1600944615.41
Deribit,btc_usd,10326.46,1600944616.417
Deribit,eth_usd,328.22,1600944616.853
Deribit,btc_usd,10326.44,1600944617.424
Deribit,eth_usd,328.21,1600944617.859
Deribit,btc_usd,10326.45,1600944618.431
Deribit,eth_usd,328.2,1600944618.867
Deribit,eth_usd,328.19,1600944619.873
Deribit,btc_usd,10326.44,1600944620.445
Deribit,btc_usd,10326.42,1600944621.452
Deribit,btc_usd,10326.44,1600944622.462
Deribit,btc_usd,10326.55,1600944623.469
Deribit,btc_usd,10326.6,1600944624.476
Deribit,eth_usd,328.2,1600944624.909
Deribit,btc_usd,10326.63,1600944625.483
Deribit,btc_usd,10326.67,1600944627.497
